epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,28472.8,1.96385,0.91097,1.39762,0.89463,0.82391,0.87447,0.54416,1.96981,0.70375,1.40663,0.003862,0.003862,0.003862
188,28627.1,1.97042,0.90754,1.39868,0.89414,0.82291,0.87465,0.54371,1.96156,0.70357,1.40568,0.003829,0.003829,0.003829
189,28780.5,1.93867,0.88825,1.39198,0.89588,0.82156,0.8748,0.54425,1.96064,0.70328,1.4053,0.003796,0.003796,0.003796
190,28933.8,1.95684,0.89164,1.39172,0.89598,0.82286,0.87486,0.54449,1.96065,0.70295,1.40509,0.003763,0.003763,0.003763
191,29087.7,1.96615,0.89643,1.39531,0.89581,0.82295,0.87506,0.54529,1.95977,0.70273,1.40478,0.00373,0.00373,0.00373
192,29241.8,1.95745,0.88503,1.39102,0.89601,0.82276,0.87518,0.54554,1.95939,0.70279,1.40446,0.003697,0.003697,0.003697
193,29394.8,1.9341,0.88688,1.3852,0.89755,0.81722,0.87518,0.54521,1.95885,0.70243,1.40414,0.003664,0.003664,0.003664
194,29548,1.92849,0.8937,1.38524,0.89721,0.81838,0.87565,0.54515,1.95792,0.70222,1.40362,0.003631,0.003631,0.003631
195,29701.9,1.93209,0.8894,1.38703,0.8992,0.81605,0.87556,0.5453,1.95775,0.70218,1.4034,0.003598,0.003598,0.003598
196,29855.7,1.94372,0.888,1.38856,0.89876,0.81714,0.87506,0.54571,1.95722,0.70188,1.40307,0.003565,0.003565,0.003565
197,30010,1.9216,0.88827,1.377,0.89933,0.81573,0.87514,0.54602,1.95607,0.70174,1.40269,0.003532,0.003532,0.003532
198,30164.4,1.9408,0.89676,1.38756,0.89994,0.81739,0.87488,0.54587,1.95438,0.70159,1.40215,0.003499,0.003499,0.003499
199,30317.7,1.93884,0.90015,1.39009,0.90035,0.81916,0.87553,0.54621,1.95495,0.7009,1.40179,0.003466,0.003466,0.003466
200,30471.4,1.94331,0.88865,1.38544,0.90154,0.8185,0.87521,0.54632,1.9538,0.70084,1.40146,0.003433,0.003433,0.003433
201,30626,1.93694,0.90048,1.38618,0.90391,0.81839,0.87554,0.54656,1.95334,0.70061,1.40103,0.0034,0.0034,0.0034
202,30779.5,1.91993,0.88437,1.37932,0.9023,0.81962,0.87568,0.54669,1.95239,0.70005,1.40061,0.003367,0.003367,0.003367
203,30933.1,1.9287,0.8897,1.38539,0.89846,0.81809,0.87492,0.54695,1.95148,0.69991,1.40025,0.003334,0.003334,0.003334
204,31086.9,1.93118,0.88966,1.3816,0.89748,0.82023,0.87491,0.54704,1.95081,0.69977,1.39985,0.003301,0.003301,0.003301
205,31239.6,1.92138,0.88494,1.38033,0.89712,0.82086,0.87493,0.54724,1.95097,0.69959,1.39983,0.003268,0.003268,0.003268
206,31393.5,1.91975,0.88751,1.38215,0.89953,0.81913,0.87511,0.54731,1.95091,0.69945,1.39967,0.003235,0.003235,0.003235
207,31547.4,1.93326,0.88048,1.38165,0.90049,0.81809,0.87533,0.54727,1.9498,0.69915,1.39916,0.003202,0.003202,0.003202
208,31699.8,1.90677,0.8785,1.3722,0.90189,0.8191,0.87558,0.54721,1.94904,0.69934,1.3987,0.003169,0.003169,0.003169
209,31853.5,1.90571,0.87854,1.37467,0.90064,0.8195,0.87551,0.54673,1.94852,0.69938,1.39838,0.003136,0.003136,0.003136
210,32007.2,1.93419,0.88738,1.38114,0.90212,0.81701,0.87576,0.54655,1.948,0.69885,1.39806,0.003103,0.003103,0.003103
211,32160.2,1.91629,0.86674,1.37671,0.89996,0.82081,0.87581,0.54727,1.94792,0.69902,1.39791,0.00307,0.00307,0.00307
212,32314.6,1.91222,0.87546,1.37502,0.90389,0.81857,0.8761,0.54677,1.94647,0.69896,1.39739,0.003037,0.003037,0.003037
213,32468.4,1.89432,0.8685,1.37605,0.90329,0.8191,0.87622,0.54709,1.94586,0.69848,1.3972,0.003004,0.003004,0.003004
214,32621.4,1.9124,0.86788,1.37689,0.90302,0.81814,0.87637,0.54723,1.94507,0.69831,1.39695,0.002971,0.002971,0.002971
215,32775.9,1.8967,0.86923,1.37794,0.90291,0.81774,0.87632,0.54723,1.94508,0.6984,1.39673,0.002938,0.002938,0.002938
216,32930.1,1.90045,0.87213,1.37488,0.9028,0.81749,0.87619,0.54785,1.94504,0.6984,1.39649,0.002905,0.002905,0.002905
217,33083.9,1.87344,0.86445,1.36699,0.9028,0.81717,0.87617,0.54803,1.94406,0.69835,1.396,0.002872,0.002872,0.002872
218,33237.9,1.88504,0.86899,1.37464,0.90314,0.81666,0.87606,0.5479,1.94336,0.69828,1.39572,0.002839,0.002839,0.002839
219,33392.3,1.86637,0.86005,1.36346,0.90375,0.81703,0.87651,0.54821,1.94304,0.69806,1.39538,0.002806,0.002806,0.002806
220,33546.6,1.87983,0.8602,1.36986,0.90217,0.81873,0.87666,0.5484,1.94364,0.6978,1.39504,0.002773,0.002773,0.002773
221,33700.5,1.87595,0.86668,1.36853,0.90266,0.8185,0.87674,0.54878,1.94323,0.69762,1.39497,0.00274,0.00274,0.00274
222,33854.8,1.89635,0.87124,1.37075,0.90271,0.81805,0.87667,0.5478,1.94234,0.69747,1.39445,0.002707,0.002707,0.002707
223,34009,1.8783,0.86906,1.36819,0.90183,0.81812,0.87666,0.54878,1.94223,0.69775,1.39419,0.002674,0.002674,0.002674
224,34162.3,1.87828,0.86636,1.36613,0.90529,0.81772,0.87685,0.54852,1.94155,0.69743,1.39397,0.002641,0.002641,0.002641
225,34317.8,1.85219,0.86285,1.35681,0.90704,0.81559,0.87656,0.54882,1.94081,0.69745,1.39352,0.002608,0.002608,0.002608
226,34471,1.8769,0.86737,1.36798,0.90702,0.8155,0.8766,0.54877,1.9403,0.697,1.39316,0.002575,0.002575,0.002575
227,34624.5,1.88445,0.86074,1.36347,0.90439,0.81728,0.87647,0.54892,1.94034,0.69703,1.39314,0.002542,0.002542,0.002542
228,34779.1,1.86536,0.87269,1.36075,0.90358,0.81708,0.87665,0.549,1.94011,0.69677,1.39298,0.002509,0.002509,0.002509
229,34932.9,1.86403,0.85881,1.35758,0.90324,0.81792,0.87654,0.54919,1.93949,0.69665,1.39272,0.002476,0.002476,0.002476
230,35086.4,1.87123,0.86011,1.36178,0.90326,0.81788,0.87661,0.54938,1.93803,0.69624,1.39209,0.002443,0.002443,0.002443
231,35240.3,1.84364,0.85956,1.35635,0.9037,0.81792,0.8766,0.54918,1.93672,0.69591,1.39158,0.00241,0.00241,0.00241
232,35393.5,1.87078,0.85667,1.36333,0.90383,0.81665,0.87659,0.54933,1.93572,0.69564,1.39126,0.002377,0.002377,0.002377
233,35546.9,1.86668,0.85209,1.36058,0.90432,0.81656,0.87674,0.54962,1.93486,0.69533,1.39082,0.002344,0.002344,0.002344
234,35700.8,1.8475,0.85896,1.36138,0.90282,0.81747,0.87658,0.54982,1.93444,0.6949,1.3907,0.002311,0.002311,0.002311
235,35854.2,1.86214,0.84985,1.35849,0.90379,0.81617,0.8768,0.54992,1.93434,0.69468,1.39039,0.002278,0.002278,0.002278
236,36008.2,1.87848,0.86278,1.36415,0.90276,0.82144,0.87697,0.55033,1.93441,0.69473,1.39017,0.002245,0.002245,0.002245
237,36162.3,1.8476,0.85122,1.35651,0.90277,0.82119,0.87685,0.54999,1.93417,0.69416,1.38976,0.002212,0.002212,0.002212
238,36315.3,1.86284,0.85342,1.3588,0.90246,0.82192,0.87697,0.5496,1.93353,0.69421,1.38949,0.002179,0.002179,0.002179
239,36470.3,1.85312,0.84576,1.35261,0.90214,0.82175,0.87688,0.55008,1.93354,0.69402,1.38916,0.002146,0.002146,0.002146
240,36624.2,1.84242,0.8477,1.35293,0.90318,0.82146,0.87732,0.54994,1.93326,0.6938,1.38883,0.002113,0.002113,0.002113
241,36777.3,1.87775,0.85314,1.35716,0.90318,0.82154,0.87743,0.54984,1.93298,0.69357,1.38848,0.00208,0.00208,0.00208
242,36931.4,1.85618,0.84606,1.35579,0.90272,0.82246,0.87753,0.5498,1.93211,0.69314,1.38804,0.002047,0.002047,0.002047
243,37086.3,1.82079,0.84141,1.3477,0.90278,0.82287,0.87744,0.5499,1.93142,0.69285,1.3877,0.002014,0.002014,0.002014
244,37242.2,1.84448,0.85301,1.35489,0.90353,0.8213,0.87743,0.54972,1.93123,0.6929,1.38751,0.001981,0.001981,0.001981
245,37396.2,1.84991,0.84093,1.35402,0.90452,0.81663,0.87748,0.54986,1.93137,0.69238,1.38728,0.001948,0.001948,0.001948
246,37550.4,1.82739,0.83799,1.34934,0.90501,0.82286,0.87726,0.54986,1.93101,0.69233,1.38691,0.001915,0.001915,0.001915
247,37704.8,1.84727,0.83548,1.35157,0.90504,0.82185,0.87749,0.54986,1.93021,0.69244,1.38674,0.001882,0.001882,0.001882
248,37858.4,1.80826,0.84316,1.34279,0.90586,0.82185,0.87765,0.55014,1.93035,0.69235,1.38652,0.001849,0.001849,0.001849
249,38012.9,1.81661,0.83791,1.34591,0.9061,0.82192,0.87782,0.54991,1.93021,0.69216,1.38639,0.001816,0.001816,0.001816
250,38167.4,1.81068,0.8353,1.34553,0.90526,0.82286,0.8779,0.55,1.92994,0.69205,1.38611,0.001783,0.001783,0.001783
251,38320.5,1.83141,0.84139,1.35059,0.90499,0.82286,0.87744,0.54984,1.92963,0.69242,1.38594,0.00175,0.00175,0.00175
252,38474.9,1.81003,0.82908,1.34377,0.90536,0.82286,0.87784,0.54977,1.9292,0.69257,1.38583,0.001717,0.001717,0.001717
253,38629.6,1.81274,0.83298,1.34319,0.90568,0.82268,0.87761,0.54972,1.92891,0.69226,1.38566,0.001684,0.001684,0.001684
254,38782.5,1.82202,0.83846,1.34266,0.90531,0.82233,0.87769,0.55006,1.92806,0.69198,1.38534,0.001651,0.001651,0.001651
255,38937.4,1.81129,0.82711,1.3384,0.90548,0.82251,0.87789,0.54986,1.92693,0.69207,1.38479,0.001618,0.001618,0.001618
256,39091.6,1.78936,0.8262,1.33839,0.90556,0.82251,0.87789,0.54982,1.92684,0.69184,1.38459,0.001585,0.001585,0.001585
