epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,29490.8,0.62973,0.72708,1.33975,0.91007,0.85434,0.90427,0.5687,0.62194,0.5811,1.35551,0.003796,0.003796,0.003796
190,29648.4,0.63294,0.72977,1.34224,0.91047,0.85385,0.90444,0.56928,0.62191,0.58078,1.35515,0.003763,0.003763,0.003763
191,29807.8,0.63343,0.73416,1.34229,0.91024,0.85302,0.90401,0.56898,0.62191,0.58052,1.35492,0.00373,0.00373,0.00373
192,29966.6,0.63028,0.72804,1.33774,0.91099,0.85302,0.90424,0.56926,0.62193,0.58067,1.35478,0.003697,0.003697,0.003697
193,30126,0.63124,0.72043,1.33351,0.91115,0.85361,0.90435,0.56922,0.62188,0.58025,1.35451,0.003664,0.003664,0.003664
194,30284.7,0.63149,0.73293,1.33518,0.91058,0.85338,0.90435,0.5697,0.62187,0.58019,1.35414,0.003631,0.003631,0.003631
195,30443.9,0.63154,0.73167,1.33834,0.9104,0.8542,0.90434,0.56939,0.62182,0.57983,1.35369,0.003598,0.003598,0.003598
196,30602.9,0.63204,0.72492,1.33464,0.91043,0.85409,0.90442,0.56972,0.62176,0.57966,1.35345,0.003565,0.003565,0.003565
197,30761.1,0.62999,0.72929,1.33105,0.91011,0.85427,0.90486,0.56984,0.62181,0.57917,1.3533,0.003532,0.003532,0.003532
198,30919.9,0.63117,0.72705,1.33466,0.91194,0.85434,0.90497,0.57005,0.62171,0.57896,1.35285,0.003499,0.003499,0.003499
199,31079,0.63273,0.73651,1.34351,0.91126,0.85455,0.90504,0.5703,0.62173,0.5787,1.35277,0.003466,0.003466,0.003466
200,31238.2,0.63301,0.72183,1.33481,0.91215,0.8553,0.90522,0.57026,0.62171,0.5783,1.35259,0.003433,0.003433,0.003433
201,31395.5,0.62848,0.72757,1.33318,0.91208,0.85472,0.90534,0.57032,0.62166,0.57817,1.35223,0.0034,0.0034,0.0034
202,31554.5,0.63116,0.71836,1.32824,0.9109,0.85573,0.90519,0.57028,0.62164,0.57793,1.35166,0.003367,0.003367,0.003367
203,31714.3,0.63086,0.72833,1.32912,0.9106,0.85516,0.90529,0.57061,0.62162,0.57782,1.35132,0.003334,0.003334,0.003334
204,31875.4,0.63073,0.7224,1.32521,0.91095,0.85518,0.90543,0.57039,0.62154,0.57743,1.35084,0.003301,0.003301,0.003301
205,32036.6,0.6305,0.71663,1.33042,0.91129,0.85528,0.90567,0.57034,0.62161,0.57714,1.35066,0.003268,0.003268,0.003268
206,32196.5,0.62975,0.72073,1.32716,0.91171,0.85546,0.90576,0.57038,0.6216,0.57683,1.35035,0.003235,0.003235,0.003235
207,32355.1,0.63051,0.71693,1.3242,0.91218,0.85573,0.90579,0.57086,0.62151,0.57677,1.34999,0.003202,0.003202,0.003202
208,32514.6,0.62877,0.71527,1.3164,0.91216,0.85488,0.90571,0.57056,0.62145,0.57656,1.34962,0.003169,0.003169,0.003169
209,32674.9,0.63001,0.72094,1.32317,0.91158,0.8542,0.90569,0.57059,0.62147,0.57634,1.34933,0.003136,0.003136,0.003136
210,32834.9,0.63193,0.72303,1.32874,0.91138,0.85441,0.90582,0.57093,0.62137,0.57608,1.34885,0.003103,0.003103,0.003103
211,32994.5,0.62943,0.71373,1.32254,0.91662,0.85131,0.90585,0.57069,0.62131,0.57604,1.3486,0.00307,0.00307,0.00307
212,33154.2,0.63068,0.71927,1.32588,0.91666,0.85124,0.9059,0.57081,0.62129,0.57572,1.34833,0.003037,0.003037,0.003037
213,33311.3,0.62927,0.71328,1.32466,0.91666,0.85122,0.90599,0.57089,0.6213,0.57537,1.34793,0.003004,0.003004,0.003004
214,33469,0.62976,0.70852,1.32568,0.91682,0.85124,0.90597,0.57084,0.62133,0.57512,1.3477,0.002971,0.002971,0.002971
215,33625.7,0.62718,0.70695,1.32566,0.91808,0.85114,0.90607,0.57102,0.62131,0.57522,1.34733,0.002938,0.002938,0.002938
216,33783.4,0.62729,0.71456,1.32316,0.91764,0.85092,0.90612,0.57087,0.62132,0.57492,1.34714,0.002905,0.002905,0.002905
217,33943,0.628,0.71184,1.31629,0.91736,0.85127,0.90614,0.57067,0.62129,0.57496,1.34698,0.002872,0.002872,0.002872
218,34100.4,0.63006,0.71811,1.32352,0.9181,0.85141,0.9062,0.57074,0.62133,0.57472,1.3469,0.002839,0.002839,0.002839
219,34258.9,0.62814,0.70486,1.311,0.91779,0.85064,0.90616,0.5708,0.62131,0.57462,1.34661,0.002806,0.002806,0.002806
220,34416.9,0.62771,0.70619,1.31589,0.91523,0.8535,0.90618,0.57067,0.62125,0.5746,1.34636,0.002773,0.002773,0.002773
221,34574.7,0.62574,0.71099,1.31602,0.91617,0.85353,0.90618,0.57106,0.62121,0.57439,1.34616,0.00274,0.00274,0.00274
222,34734.1,0.62886,0.71152,1.32203,0.91653,0.85325,0.90622,0.57083,0.62121,0.57447,1.34595,0.002707,0.002707,0.002707
223,34894.2,0.62695,0.7071,1.31369,0.91664,0.85335,0.90612,0.57062,0.62122,0.57411,1.34571,0.002674,0.002674,0.002674
224,35053,0.62686,0.70758,1.31394,0.91625,0.85361,0.9064,0.57074,0.62115,0.57409,1.34531,0.002641,0.002641,0.002641
225,35213.9,0.62433,0.70356,1.3064,0.9161,0.85285,0.9062,0.57061,0.62116,0.57414,1.34514,0.002608,0.002608,0.002608
226,35371.6,0.62653,0.70645,1.3167,0.91589,0.85372,0.90633,0.57094,0.62116,0.57406,1.34489,0.002575,0.002575,0.002575
227,35531.3,0.62622,0.70093,1.3134,0.91608,0.85339,0.90647,0.57057,0.62116,0.57392,1.34482,0.002542,0.002542,0.002542
228,35690,0.62338,0.70421,1.31221,0.91608,0.85362,0.9065,0.57062,0.62113,0.57406,1.34452,0.002509,0.002509,0.002509
229,35848.4,0.62385,0.70148,1.31028,0.91584,0.85305,0.90656,0.57112,0.62113,0.574,1.34437,0.002476,0.002476,0.002476
230,36007.4,0.62651,0.70474,1.31278,0.91643,0.8528,0.90666,0.5707,0.62113,0.57399,1.34421,0.002443,0.002443,0.002443
231,36165.7,0.62621,0.70192,1.31051,0.9184,0.85097,0.90655,0.57096,0.62113,0.57377,1.34392,0.00241,0.00241,0.00241
232,36323.9,0.62542,0.69734,1.3146,0.9196,0.85103,0.90658,0.57157,0.62111,0.57395,1.3438,0.002377,0.002377,0.002377
233,36481,0.62541,0.69657,1.31506,0.91718,0.85227,0.90643,0.571,0.62103,0.57396,1.34361,0.002344,0.002344,0.002344
234,36638.6,0.62675,0.69895,1.31738,0.92007,0.85121,0.90659,0.57113,0.62106,0.57353,1.34341,0.002311,0.002311,0.002311
235,36795.6,0.62499,0.69851,1.3097,0.92007,0.85123,0.90661,0.57119,0.62102,0.57363,1.34327,0.002278,0.002278,0.002278
236,36955,0.62613,0.70285,1.30927,0.91918,0.8512,0.90664,0.57119,0.62097,0.57315,1.34295,0.002245,0.002245,0.002245
237,37113.6,0.6246,0.69691,1.30685,0.91878,0.85108,0.90692,0.57123,0.62091,0.57333,1.3425,0.002212,0.002212,0.002212
238,37271.4,0.62461,0.69496,1.30382,0.91873,0.85114,0.90704,0.57161,0.62096,0.57297,1.34229,0.002179,0.002179,0.002179
239,37428.5,0.6241,0.68869,1.30277,0.91902,0.85079,0.90703,0.57124,0.62095,0.57259,1.34194,0.002146,0.002146,0.002146
240,37586.6,0.62463,0.68997,1.30602,0.91907,0.85101,0.90687,0.57088,0.62092,0.57238,1.34162,0.002113,0.002113,0.002113
241,37744.8,0.62457,0.69621,1.31084,0.91826,0.8525,0.90702,0.57121,0.62095,0.57235,1.3414,0.00208,0.00208,0.00208
242,37904.9,0.6236,0.68942,1.30781,0.91879,0.85182,0.90696,0.57113,0.62089,0.57226,1.34114,0.002047,0.002047,0.002047
243,38064.8,0.62284,0.68979,1.29887,0.91902,0.85097,0.90692,0.57154,0.6209,0.57212,1.34088,0.002014,0.002014,0.002014
244,38225.6,0.62358,0.69551,1.30765,0.91991,0.85157,0.90706,0.57154,0.62089,0.57231,1.34075,0.001981,0.001981,0.001981
245,38385.9,0.62513,0.68339,1.30556,0.91973,0.85157,0.90703,0.57164,0.62087,0.57222,1.3405,0.001948,0.001948,0.001948
246,38545.7,0.62395,0.68589,1.30102,0.92029,0.85148,0.90672,0.57168,0.62093,0.57177,1.34038,0.001915,0.001915,0.001915
247,38704.4,0.62206,0.68161,1.30078,0.91928,0.85139,0.90656,0.57194,0.62088,0.57139,1.34031,0.001882,0.001882,0.001882
248,38862.7,0.62296,0.68513,1.29539,0.91906,0.85079,0.9068,0.57193,0.62089,0.57138,1.3401,0.001849,0.001849,0.001849
249,39018.7,0.62256,0.6822,1.29272,0.91894,0.85156,0.90693,0.57201,0.62083,0.57116,1.33988,0.001816,0.001816,0.001816
250,39174,0.62258,0.68156,1.29939,0.91924,0.85078,0.90682,0.57155,0.6208,0.5713,1.33969,0.001783,0.001783,0.001783
251,39330.3,0.62278,0.68616,1.29922,0.91884,0.8517,0.90675,0.57181,0.62077,0.5713,1.33952,0.00175,0.00175,0.00175
252,39485.9,0.62231,0.67919,1.29415,0.91959,0.85126,0.90679,0.5716,0.62068,0.57112,1.33915,0.001717,0.001717,0.001717
253,39642.9,0.62451,0.68344,1.2909,0.91997,0.85161,0.90689,0.57177,0.62068,0.57098,1.33898,0.001684,0.001684,0.001684
254,39798.8,0.62123,0.68459,1.29404,0.92042,0.85241,0.90673,0.57191,0.6206,0.5712,1.33888,0.001651,0.001651,0.001651
255,39956.4,0.6198,0.67183,1.29032,0.91916,0.85302,0.90684,0.57207,0.62056,0.57089,1.33862,0.001618,0.001618,0.001618
256,40113.1,0.61942,0.67504,1.28886,0.91765,0.85442,0.90695,0.57221,0.62051,0.57082,1.33828,0.001585,0.001585,0.001585
257,40270.5,0.62122,0.68039,1.29525,0.91878,0.85496,0.90686,0.57248,0.62043,0.57083,1.33813,0.001552,0.001552,0.001552
258,40427.9,0.62129,0.67967,1.29725,0.91775,0.85578,0.90704,0.57299,0.62045,0.57078,1.33792,0.001519,0.001519,0.001519
259,40585.6,0.62159,0.68283,1.29776,0.91767,0.85556,0.90712,0.57269,0.62048,0.57069,1.33787,0.001486,0.001486,0.001486
260,40743.8,0.61963,0.67746,1.28806,0.9183,0.85642,0.90695,0.57288,0.62053,0.57046,1.33781,0.001453,0.001453,0.001453
261,40903,0.62197,0.67896,1.29147,0.91512,0.85914,0.90707,0.57276,0.6205,0.5704,1.33756,0.00142,0.00142,0.00142
262,41061.8,0.62202,0.67498,1.29687,0.91872,0.85573,0.90717,0.57288,0.62052,0.57025,1.33743,0.001387,0.001387,0.001387
263,41220.2,0.62162,0.67488,1.29483,0.91829,0.85608,0.9071,0.57338,0.62051,0.57002,1.33734,0.001354,0.001354,0.001354
264,41378.3,0.62007,0.67778,1.2885,0.91818,0.85629,0.90717,0.57283,0.62054,0.57022,1.33695,0.001321,0.001321,0.001321
265,41536.8,0.62099,0.6746,1.29163,0.91761,0.85694,0.90703,0.5728,0.62052,0.57002,1.33676,0.001288,0.001288,0.001288
266,41694.8,0.62038,0.67347,1.28858,0.91624,0.85932,0.90721,0.57282,0.62056,0.57017,1.33659,0.001255,0.001255,0.001255
267,41852.9,0.61916,0.68124,1.2911,0.91613,0.85908,0.90706,0.57296,0.62056,0.56989,1.33631,0.001222,0.001222,0.001222
268,42010.9,0.62192,0.67197,1.28688,0.91821,0.85701,0.90724,0.5733,0.62053,0.56977,1.33617,0.001189,0.001189,0.001189
269,42168.5,0.62124,0.67088,1.29014,0.91691,0.8565,0.90724,0.57321,0.62054,0.56977,1.33593,0.001156,0.001156,0.001156
270,42326.5,0.62154,0.6734,1.28495,0.91608,0.85866,0.90701,0.57308,0.62053,0.56965,1.33578,0.001123,0.001123,0.001123
271,42486.2,0.61899,0.66935,1.29122,0.91669,0.85849,0.90699,0.57306,0.62051,0.56948,1.33561,0.00109,0.00109,0.00109
272,42645.6,0.6186,0.66864,1.28617,0.91744,0.85748,0.90705,0.57306,0.62047,0.56948,1.3354,0.001057,0.001057,0.001057
273,42805,0.61883,0.66872,1.28481,0.91874,0.85793,0.90718,0.5732,0.62047,0.56955,1.3354,0.001024,0.001024,0.001024
274,42964.8,0.61703,0.67159,1.28323,0.91901,0.85786,0.90737,0.57315,0.62045,0.56949,1.33505,0.000991,0.000991,0.000991
275,43124.2,0.61608,0.66324,1.27982,0.91884,0.8589,0.90741,0.57377,0.62048,0.56964,1.33496,0.000958,0.000958,0.000958
276,43284.3,0.61705,0.66359,1.28119,0.91917,0.85796,0.90732,0.57344,0.62051,0.56949,1.33486,0.000925,0.000925,0.000925
277,43444.5,0.61572,0.66204,1.28144,0.91919,0.85866,0.90744,0.57325,0.62046,0.56934,1.33471,0.000892,0.000892,0.000892
278,43604,0.61749,0.66533,1.27597,0.91981,0.85866,0.90749,0.57391,0.62042,0.56916,1.33439,0.000859,0.000859,0.000859
279,43763.9,0.61574,0.66152,1.28035,0.91982,0.85856,0.90751,0.57405,0.62041,0.56925,1.33419,0.000826,0.000826,0.000826
280,43924.2,0.61644,0.66167,1.28278,0.9194,0.85849,0.90748,0.57396,0.62041,0.56945,1.33412,0.000793,0.000793,0.000793
281,44084.4,0.6173,0.66969,1.28245,0.91924,0.85867,0.90762,0.57395,0.62047,0.56915,1.3341,0.00076,0.00076,0.00076
282,44244.5,0.61575,0.66643,1.27863,0.91933,0.85866,0.90767,0.57375,0.62042,0.56929,1.33414,0.000727,0.000727,0.000727
283,44404.5,0.6176,0.66407,1.28184,0.91963,0.85866,0.90778,0.57387,0.62041,0.56932,1.33395,0.000694,0.000694,0.000694
284,44565.7,0.61692,0.65515,1.28025,0.91951,0.85884,0.9079,0.57383,0.6204,0.56925,1.33399,0.000661,0.000661,0.000661
285,44726.7,0.61667,0.65951,1.27637,0.91901,0.85884,0.90788,0.57447,0.62035,0.56961,1.3338,0.000628,0.000628,0.000628
286,44886.7,0.61616,0.66138,1.28171,0.91975,0.85884,0.90795,0.57406,0.62038,0.56929,1.33368,0.000595,0.000595,0.000595
287,45046.1,0.61475,0.65041,1.27887,0.9201,0.85901,0.908,0.57443,0.62033,0.56918,1.33352,0.000562,0.000562,0.000562
288,45205.1,0.61827,0.65736,1.28033,0.92035,0.85901,0.90791,0.57425,0.6203,0.569,1.33342,0.000529,0.000529,0.000529
289,45364.3,0.61518,0.65505,1.27592,0.91989,0.85866,0.9077,0.57408,0.62026,0.569,1.33318,0.000496,0.000496,0.000496
290,45523.2,0.61615,0.66167,1.27526,0.92,0.85866,0.9078,0.57392,0.62018,0.56919,1.33316,0.000463,0.000463,0.000463
291,45679.3,0.61497,0.57563,1.26524,0.92011,0.8594,0.90775,0.57421,0.62019,0.56953,1.333,0.00043,0.00043,0.00043
292,45833.3,0.61148,0.56942,1.26434,0.91992,0.8596,0.9077,0.57424,0.62016,0.56934,1.33273,0.000397,0.000397,0.000397
293,45988.6,0.61294,0.56612,1.26082,0.91914,0.85946,0.90762,0.57431,0.62008,0.56946,1.33251,0.000364,0.000364,0.000364
294,46144.5,0.60962,0.56277,1.25798,0.91817,0.85849,0.90748,0.5745,0.62009,0.56918,1.33227,0.000331,0.000331,0.000331
295,46300.1,0.61204,0.55939,1.25921,0.91841,0.85819,0.90742,0.57487,0.61996,0.5689,1.33192,0.000298,0.000298,0.000298
296,46454.7,0.61194,0.56356,1.2645,0.91829,0.85876,0.90775,0.57485,0.62006,0.56871,1.33194,0.000265,0.000265,0.000265
297,46610.4,0.61249,0.56309,1.25828,0.91768,0.85766,0.90765,0.57469,0.62006,0.56911,1.33177,0.000232,0.000232,0.000232
298,46766.5,0.61157,0.55977,1.26031,0.91764,0.85766,0.90757,0.575,0.61999,0.56924,1.33143,0.000199,0.000199,0.000199
299,46921.4,0.60958,0.56252,1.25882,0.91772,0.85756,0.90767,0.57476,0.61992,0.56923,1.33125,0.000166,0.000166,0.000166
300,47076.4,0.61061,0.56091,1.25451,0.91782,0.85739,0.90761,0.57497,0.61991,0.56916,1.3311,0.000133,0.000133,0.000133
