epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,11079.2,0.78821,0.77505,1.31099,0.91163,0.85888,0.90326,0.57212,0.76873,0.61349,1.32396,0.003895,0.003895,0.003895
187,11134.3,0.79026,0.77744,1.30564,0.90926,0.86112,0.90333,0.5727,0.7687,0.6131,1.32351,0.003862,0.003862,0.003862
188,11189.2,0.78612,0.77625,1.31147,0.91024,0.85967,0.90322,0.57212,0.76872,0.61304,1.32326,0.003829,0.003829,0.003829
189,11244.3,0.78778,0.77313,1.30118,0.91034,0.8601,0.90316,0.5723,0.76876,0.61287,1.32288,0.003796,0.003796,0.003796
190,11299.4,0.78635,0.76942,1.3042,0.91168,0.85993,0.90324,0.57185,0.76877,0.61272,1.3227,0.003763,0.003763,0.003763
191,11354.3,0.78817,0.77363,1.30444,0.9119,0.85995,0.90335,0.57208,0.76879,0.61236,1.32226,0.00373,0.00373,0.00373
192,11409.8,0.78685,0.77329,1.30201,0.91063,0.8601,0.90326,0.57233,0.76878,0.61244,1.32212,0.003697,0.003697,0.003697
193,11465.2,0.78913,0.7825,1.30983,0.90897,0.86125,0.90364,0.57221,0.76884,0.61237,1.32203,0.003664,0.003664,0.003664
194,11520.5,0.7878,0.77673,1.2997,0.90982,0.86224,0.90379,0.57266,0.76882,0.61259,1.32188,0.003631,0.003631,0.003631
195,11575.5,0.7812,0.76588,1.2929,0.90866,0.86045,0.90325,0.57237,0.76887,0.61249,1.32189,0.003598,0.003598,0.003598
196,11630.7,0.78647,0.7714,1.29886,0.91054,0.86081,0.90343,0.57221,0.76876,0.6121,1.32133,0.003565,0.003565,0.003565
197,11685.6,0.78693,0.76855,1.30003,0.91015,0.86044,0.9033,0.57217,0.76857,0.6118,1.32096,0.003532,0.003532,0.003532
198,11740.7,0.78114,0.76494,1.29591,0.91137,0.86144,0.90343,0.57243,0.76851,0.61167,1.32055,0.003499,0.003499,0.003499
199,11795.8,0.78639,0.77299,1.2957,0.91123,0.86038,0.90348,0.57259,0.76845,0.61146,1.32029,0.003466,0.003466,0.003466
200,11851.1,0.7805,0.75876,1.29682,0.91203,0.86073,0.90348,0.57277,0.76857,0.61129,1.32033,0.003433,0.003433,0.003433
201,11906.1,0.78101,0.76291,1.29612,0.91187,0.86061,0.90343,0.57242,0.76846,0.61108,1.32002,0.0034,0.0034,0.0034
202,11961.3,0.78513,0.75847,1.29399,0.91149,0.86083,0.90338,0.57221,0.76859,0.61086,1.31982,0.003367,0.003367,0.003367
203,12016.8,0.7855,0.76814,1.29561,0.9114,0.86146,0.90334,0.57241,0.76849,0.61052,1.3197,0.003334,0.003334,0.003334
204,12072.2,0.78181,0.75952,1.28981,0.91216,0.86109,0.90332,0.57199,0.76849,0.61021,1.31919,0.003301,0.003301,0.003301
205,12127.9,0.7836,0.76886,1.29429,0.91214,0.86111,0.90344,0.57279,0.76842,0.61018,1.31898,0.003268,0.003268,0.003268
206,12183.5,0.7822,0.76112,1.28536,0.91265,0.86132,0.90333,0.57228,0.7684,0.60999,1.31869,0.003235,0.003235,0.003235
207,12239.4,0.7853,0.77095,1.28789,0.9135,0.86137,0.9034,0.57276,0.76839,0.60958,1.3183,0.003202,0.003202,0.003202
208,12295.1,0.78559,0.77332,1.29564,0.91374,0.86211,0.90344,0.57266,0.7684,0.60919,1.31807,0.003169,0.003169,0.003169
209,12350.4,0.78364,0.75759,1.28891,0.91297,0.86134,0.9034,0.57286,0.76835,0.6094,1.31791,0.003136,0.003136,0.003136
210,12405.5,0.78315,0.76187,1.28701,0.91364,0.8609,0.90342,0.57308,0.76837,0.60935,1.31774,0.003103,0.003103,0.003103
211,12460.6,0.78076,0.75921,1.28672,0.91266,0.86099,0.90351,0.57299,0.76832,0.60949,1.31787,0.00307,0.00307,0.00307
212,12515.6,0.77999,0.75844,1.28726,0.91269,0.86021,0.90349,0.57322,0.76836,0.60979,1.31764,0.003037,0.003037,0.003037
213,12570.8,0.78075,0.76281,1.28744,0.91207,0.86123,0.90343,0.57348,0.76838,0.60972,1.31742,0.003004,0.003004,0.003004
214,12625.5,0.77712,0.75196,1.29059,0.91311,0.86189,0.90341,0.57302,0.76843,0.60983,1.31725,0.002971,0.002971,0.002971
215,12680.2,0.77985,0.76526,1.28956,0.91246,0.86111,0.90335,0.5735,0.76844,0.60967,1.31707,0.002938,0.002938,0.002938
216,12735.1,0.78357,0.76296,1.29472,0.91382,0.85993,0.90311,0.57351,0.7685,0.60944,1.31689,0.002905,0.002905,0.002905
217,12789.9,0.7802,0.75902,1.29168,0.91393,0.86028,0.90314,0.57345,0.76834,0.60928,1.31657,0.002872,0.002872,0.002872
218,12845.1,0.78077,0.76082,1.29004,0.9122,0.86111,0.90304,0.57365,0.7685,0.60904,1.31655,0.002839,0.002839,0.002839
219,12900.5,0.78071,0.75266,1.28573,0.9127,0.86128,0.90301,0.57359,0.76851,0.60904,1.3162,0.002806,0.002806,0.002806
220,12955.4,0.77924,0.75507,1.27779,0.91232,0.86111,0.90288,0.57358,0.76844,0.60909,1.31589,0.002773,0.002773,0.002773
221,13010.6,0.77789,0.75682,1.28059,0.91438,0.86078,0.90288,0.57363,0.76829,0.60917,1.31553,0.00274,0.00274,0.00274
222,13065.8,0.77831,0.7474,1.27791,0.91249,0.86128,0.90288,0.57348,0.76834,0.60918,1.31542,0.002707,0.002707,0.002707
223,13121,0.78077,0.7534,1.28229,0.91272,0.86128,0.90304,0.57359,0.76838,0.60904,1.31521,0.002674,0.002674,0.002674
224,13176.1,0.77815,0.7511,1.27933,0.91315,0.86126,0.9032,0.5737,0.76831,0.6087,1.31495,0.002641,0.002641,0.002641
225,13231.2,0.77789,0.7479,1.27841,0.91305,0.86114,0.9032,0.57372,0.76839,0.60862,1.31469,0.002608,0.002608,0.002608
226,13286.5,0.7778,0.74547,1.27733,0.91309,0.86028,0.90311,0.57405,0.76841,0.60873,1.3145,0.002575,0.002575,0.002575
227,13341.3,0.77991,0.75435,1.28264,0.91284,0.85988,0.90313,0.5738,0.7684,0.60857,1.31406,0.002542,0.002542,0.002542
228,13396.9,0.778,0.75214,1.27357,0.9135,0.85971,0.90323,0.57376,0.76821,0.60849,1.31376,0.002509,0.002509,0.002509
229,13452.1,0.77239,0.73869,1.27453,0.91424,0.85921,0.90332,0.57384,0.76824,0.60817,1.31346,0.002476,0.002476,0.002476
230,13507.3,0.7788,0.75166,1.27182,0.91447,0.85986,0.90354,0.57418,0.76821,0.60794,1.31325,0.002443,0.002443,0.002443
231,13562.4,0.77832,0.74487,1.27122,0.91347,0.85905,0.90353,0.5745,0.76806,0.60769,1.31295,0.00241,0.00241,0.00241
232,13617.9,0.77802,0.74449,1.2715,0.91328,0.85922,0.90343,0.57434,0.76807,0.60761,1.31274,0.002377,0.002377,0.002377
233,13673.1,0.78111,0.74551,1.27336,0.91309,0.85898,0.90367,0.57488,0.7681,0.60733,1.3126,0.002344,0.002344,0.002344
234,13728.2,0.77347,0.74378,1.2685,0.9111,0.86065,0.90369,0.57481,0.76798,0.60723,1.31233,0.002311,0.002311,0.002311
235,13783.7,0.77984,0.74921,1.2795,0.91109,0.86055,0.90382,0.57459,0.768,0.60713,1.31238,0.002278,0.002278,0.002278
236,13838.2,0.77659,0.74303,1.27507,0.91093,0.86046,0.9037,0.57491,0.768,0.60736,1.31225,0.002245,0.002245,0.002245
237,13892.8,0.77581,0.7409,1.27325,0.91188,0.86064,0.90374,0.57484,0.76801,0.60715,1.31198,0.002212,0.002212,0.002212
238,13948,0.77384,0.73869,1.26714,0.91129,0.8608,0.90374,0.57495,0.76798,0.60682,1.3119,0.002179,0.002179,0.002179
239,14003.1,0.77356,0.73408,1.27203,0.91093,0.8608,0.90369,0.57533,0.7679,0.60691,1.31159,0.002146,0.002146,0.002146
240,14058.1,0.77553,0.7342,1.27395,0.91069,0.86311,0.90398,0.5753,0.76803,0.60673,1.31161,0.002113,0.002113,0.002113
241,14114.1,0.77421,0.73877,1.26988,0.91059,0.86217,0.90407,0.57524,0.76802,0.60668,1.3115,0.00208,0.00208,0.00208
242,14169.8,0.77574,0.73104,1.26945,0.91045,0.86357,0.90402,0.57588,0.76795,0.60648,1.31124,0.002047,0.002047,0.002047
243,14225.2,0.77632,0.74045,1.27094,0.909,0.863,0.90403,0.57571,0.76789,0.60624,1.31104,0.002014,0.002014,0.002014
244,14280.5,0.77074,0.72499,1.27044,0.90936,0.86334,0.90422,0.57505,0.76787,0.60637,1.31091,0.001981,0.001981,0.001981
245,14336.4,0.77249,0.73256,1.2664,0.90918,0.86316,0.90414,0.57507,0.76787,0.60622,1.31081,0.001948,0.001948,0.001948
246,14390.8,0.7745,0.73318,1.2683,0.90842,0.8631,0.90416,0.57559,0.76781,0.60612,1.3105,0.001915,0.001915,0.001915
247,14445.2,0.77231,0.74017,1.27059,0.90874,0.86317,0.90424,0.57541,0.76785,0.60583,1.31027,0.001882,0.001882,0.001882
248,14499.9,0.77496,0.73857,1.27367,0.90845,0.86349,0.90406,0.57523,0.7679,0.60581,1.3101,0.001849,0.001849,0.001849
249,14554.5,0.77275,0.72698,1.26503,0.90835,0.86256,0.90411,0.57512,0.76788,0.60584,1.30982,0.001816,0.001816,0.001816
250,14609.2,0.77486,0.73426,1.26805,0.90901,0.86342,0.90416,0.57475,0.76802,0.60562,1.30956,0.001783,0.001783,0.001783
251,14663.9,0.77171,0.72896,1.26571,0.9091,0.86284,0.9043,0.57506,0.76798,0.60584,1.30934,0.00175,0.00175,0.00175
252,14718.6,0.7738,0.73378,1.26836,0.90864,0.86241,0.90411,0.57512,0.76792,0.60555,1.30918,0.001717,0.001717,0.001717
253,14773.2,0.77309,0.73523,1.26404,0.90937,0.86241,0.90437,0.57512,0.76799,0.60569,1.30907,0.001684,0.001684,0.001684
254,14827.9,0.76947,0.73487,1.26853,0.90768,0.86266,0.90432,0.57484,0.76799,0.60569,1.30902,0.001651,0.001651,0.001651
255,14882.8,0.77459,0.73785,1.26585,0.90709,0.86422,0.9045,0.57538,0.76793,0.60567,1.30875,0.001618,0.001618,0.001618
256,14938.2,0.76794,0.72185,1.2568,0.90794,0.86474,0.90467,0.57553,0.76778,0.60538,1.30853,0.001585,0.001585,0.001585
257,14993.3,0.76782,0.7186,1.25906,0.90833,0.86321,0.90474,0.5758,0.76773,0.60532,1.30832,0.001552,0.001552,0.001552
258,15048.6,0.77065,0.72128,1.26801,0.90871,0.86325,0.90467,0.57552,0.76774,0.60525,1.30827,0.001519,0.001519,0.001519
259,15103.7,0.76849,0.72115,1.26142,0.9087,0.86364,0.90489,0.5756,0.76773,0.60526,1.30803,0.001486,0.001486,0.001486
260,15159,0.77146,0.72002,1.25937,0.90784,0.86448,0.90486,0.5759,0.76768,0.60505,1.30772,0.001453,0.001453,0.001453
261,15214.4,0.76917,0.72191,1.25838,0.90695,0.86419,0.90477,0.57654,0.76768,0.60506,1.30756,0.00142,0.00142,0.00142
262,15269.5,0.7732,0.72881,1.26391,0.9071,0.86351,0.90474,0.57645,0.76765,0.60491,1.30733,0.001387,0.001387,0.001387
263,15324.6,0.76741,0.71529,1.25291,0.90746,0.86316,0.90482,0.57628,0.76755,0.60476,1.30693,0.001354,0.001354,0.001354
264,15379.7,0.76668,0.71885,1.25259,0.90644,0.86326,0.90489,0.57654,0.76759,0.60476,1.3068,0.001321,0.001321,0.001321
265,15435.6,0.76617,0.71686,1.25787,0.90742,0.86339,0.90485,0.57664,0.76747,0.60493,1.30655,0.001288,0.001288,0.001288
266,15490.8,0.76685,0.71523,1.2573,0.90879,0.86342,0.9049,0.57643,0.76749,0.60516,1.30651,0.001255,0.001255,0.001255
267,15546.1,0.76478,0.71666,1.25655,0.90916,0.86378,0.90481,0.57695,0.76751,0.60486,1.30639,0.001222,0.001222,0.001222
268,15601.4,0.76696,0.72277,1.25608,0.90728,0.86364,0.90491,0.57689,0.7674,0.6045,1.30623,0.001189,0.001189,0.001189
269,15656.6,0.76792,0.72185,1.25366,0.90776,0.86334,0.9048,0.57693,0.76741,0.60435,1.30608,0.001156,0.001156,0.001156
270,15712,0.76673,0.71644,1.25186,0.90942,0.86344,0.9047,0.57656,0.76737,0.60447,1.30578,0.001123,0.001123,0.001123
271,15767.3,0.76539,0.71294,1.25174,0.90952,0.8637,0.90461,0.57707,0.76727,0.60433,1.30556,0.00109,0.00109,0.00109
272,15822.5,0.76657,0.71321,1.25059,0.90947,0.86419,0.90464,0.57641,0.76721,0.60459,1.30537,0.001057,0.001057,0.001057
273,15877.3,0.76606,0.71202,1.24977,0.91152,0.86322,0.90496,0.57603,0.76723,0.60433,1.30504,0.001024,0.001024,0.001024
274,15932.1,0.76746,0.71713,1.24906,0.91146,0.86422,0.90502,0.57624,0.76714,0.60428,1.3048,0.000991,0.000991,0.000991
275,15986.9,0.7691,0.72375,1.25557,0.90887,0.86555,0.90491,0.57611,0.76711,0.60375,1.30465,0.000958,0.000958,0.000958
276,16041.4,0.76885,0.72094,1.25257,0.9105,0.8621,0.90493,0.57613,0.76707,0.60374,1.30446,0.000925,0.000925,0.000925
277,16096.1,0.76774,0.70503,1.25365,0.90865,0.86632,0.90486,0.57646,0.767,0.60364,1.30418,0.000892,0.000892,0.000892
278,16150.7,0.76699,0.71631,1.24966,0.91011,0.86365,0.90497,0.57607,0.76701,0.60345,1.30389,0.000859,0.000859,0.000859
279,16205.8,0.76054,0.71065,1.2456,0.90997,0.86063,0.90483,0.57659,0.76693,0.6033,1.30371,0.000826,0.000826,0.000826
280,16260.6,0.76329,0.70517,1.25174,0.90938,0.86175,0.90488,0.57651,0.76697,0.6031,1.30367,0.000793,0.000793,0.000793
281,16315.6,0.76591,0.71235,1.24927,0.9084,0.86337,0.90487,0.57612,0.76699,0.60318,1.30359,0.00076,0.00076,0.00076
282,16370.4,0.76438,0.71321,1.24817,0.90839,0.8632,0.90484,0.57645,0.7669,0.60286,1.3033,0.000727,0.000727,0.000727
283,16425.8,0.76412,0.70692,1.24523,0.90821,0.86167,0.9049,0.57659,0.76683,0.60323,1.30312,0.000694,0.000694,0.000694
284,16481.2,0.76565,0.7086,1.24847,0.90927,0.86291,0.90489,0.57641,0.76681,0.60295,1.3029,0.000661,0.000661,0.000661
285,16536.5,0.76188,0.70304,1.24585,0.90885,0.86268,0.90495,0.57662,0.76682,0.6031,1.30264,0.000628,0.000628,0.000628
286,16591.2,0.76081,0.7011,1.241,0.90884,0.86211,0.90494,0.57673,0.76679,0.60262,1.30253,0.000595,0.000595,0.000595
287,16645.9,0.7632,0.69808,1.24735,0.90855,0.86222,0.90473,0.57657,0.7667,0.60253,1.3023,0.000562,0.000562,0.000562
288,16700.8,0.761,0.70342,1.24721,0.90846,0.86242,0.90475,0.57694,0.7666,0.60274,1.30219,0.000529,0.000529,0.000529
289,16755.6,0.76057,0.70195,1.24289,0.90873,0.8626,0.90477,0.57688,0.76661,0.60269,1.30206,0.000496,0.000496,0.000496
290,16810.6,0.76001,0.70309,1.23998,0.90845,0.86457,0.90508,0.57688,0.76657,0.60247,1.3018,0.000463,0.000463,0.000463
291,16866.7,0.75713,0.60936,1.24199,0.90825,0.86511,0.9047,0.57628,0.76657,0.60234,1.30167,0.00043,0.00043,0.00043
